stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"8505729:0:10000","Ried-Brig, Rufigraben","46.31722935","8.01761662","","Parent8505729"
"8505729:0:10001","Ried-Brig, Rufigraben","46.31742169","8.01790409","","Parent8505729"
"8505730:0:10000","Schallberg","46.29390223","8.02331194","","Parent8505730"
"8505730:0:10001","Schallberg","46.29384016","8.02354551","","Parent8505730"
"8505731:0:10000","Schallbett","46.25748612","8.04612017","","Parent8505731"
"8505731:0:10001","Schallbett","46.25714451","8.04620102","","Parent8505731"
"8505732","Schlucht","46.31960557","7.96963761","","Parent8505732"
"8505732:0:10000","Schlucht","46.31959936","7.96952082","","Parent8505732"
"8505732:0:10001","Schlucht","46.31960557","7.96979930","","Parent8505732"
"8505733","Brig, Stützen","46.31036691","7.99991981","","Parent8505733"
"8505733:0:10000","Brig, Stützen","46.31021799","7.99943472","","Parent8505733"
"8505733:0:10001","Brig, Stützen","46.31036691","7.99991981","","Parent8505733"
"8505734","Termen, Dorfplatz","46.32757723","8.02144345","","Parent8505734"
"8505734:0:10000","Termen, Dorfplatz","46.32756482","8.02143446","","Parent8505734"
"8505735:0:10000","Saas-Grund, Unter dem Berg","46.13014729","7.93608553","","Parent8505735"
"8505735:0:10001","Saas-Grund, Unter dem Berg","46.13010371","7.93626519","","Parent8505735"
"8505736","Saas-Grund, Unter den Bodmen","46.11048356","7.94355053","","Parent8505736"
"8505736:0:10000","Saas-Grund, Unter den Bodmen","46.11055207","7.94357748","","Parent8505736"
"8505736:0:10001","Saas-Grund, Unter den Bodmen","46.11035901","7.94353256","","Parent8505736"
"8505737:0:10000","Saas-Almagell, Zermeiggern","46.08334258","7.95856138","","Parent8505737"
"8505737:0:10001","Saas-Almagell, Zermeiggern","46.08332388","7.95843561","","Parent8505737"
"8505738:0:10000","Eisten, Ganter","46.29778147","8.04588661","","Parent8505738"
"8505738:0:10001","Eisten, Ganter","46.29782491","8.04080214","","Parent8505738"
"8505739","Linthal, Kantonsgrenze","46.90670361","8.94411206","","Parent8505739"
"8505740","Linthal, Frittern","46.90857542","8.96032665","","Parent8505740"
"8505741","Linthal, Stichplattenkehre","46.91534407","8.97765515","","Parent8505741"
"8505742:0:10000","Ernen, Wasen-Zauberwald","46.38545942","8.13123554","","Parent8505742"
"8505742:0:10001","Ernen, Wasen-Zauberwald","46.38547181","8.13129842","","Parent8505742"
"8505743:0:10000","Ausserbinn, Dorfplatz","46.38200160","8.14736928","","Parent8505743"
"8505743:0:10001","Ausserbinn, Dorfplatz","46.38197062","8.14750403","","Parent8505743"
"8505744:0:10000","Binn, Langthal","46.36126250","8.17436366","","Parent8505744"
"8505744:0:10001","Binn, Langthal","46.36120051","8.17446247","","Parent8505744"
"8505745:0:10000","Mühlebach (Goms), Dorf","46.40850594","8.15538226","","Parent8505745"
"8505745:0:10001","Mühlebach (Goms), Dorf","46.40845638","8.15523853","","Parent8505745"
"8505746:0:10000","Mühlebach (Goms), Ernergalen","46.40973233","8.15757415","","Parent8505746"
"8505746:0:10001","Mühlebach (Goms), Ernergalen","46.40983763","8.15796940","","Parent8505746"
"8505747:0:10000","Ernen, Niederernen","46.39285767","8.13558339","","Parent8505747"
"8505747:0:10001","Ernen, Niederernen","46.39280191","8.13561932","","Parent8505747"
"8505748:0:10000","Steinhaus, Dorfplatz","46.42257068","8.17759759","","Parent8505748"
"8505749:0:10000","Steinmatten","46.37160824","8.15346884","","Parent8505749"
"8505749:0:10001","Steinmatten","46.37143469","8.15333410","","Parent8505749"
"8505750","Agra, Paese","45.96747127","8.91235661","","Parent8505750"
"8505750:0:10000","Agra, Paese","45.96749000","8.91238356","","Parent8505750"
"8505750:0:10001","Agra, Paese","45.96746503","8.91232966","","Parent8505750"
"8505751","Astano, Paese","46.01198479","8.81757537","","Parent8505751"
"8505751:0:10000","Astano, Paese","46.01201599","8.81753944","","Parent8505751"
"8505751:0:10001","Astano, Paese","46.01196608","8.81762028","","Parent8505751"
"8505752","Balm (Klausen)","46.87226908","8.83712271","","Parent8505752"
"8505754","Belvedere Furka","46.57674088","8.38831541","","Parent8505754"
"8505754:0:10000","Belvedere Furka","46.57690143","8.38804591","","Parent8505754"
"8505754:0:10001","Belvedere Furka","46.57674088","8.38831541","","Parent8505754"
"8505755","Cademario, Kurhaus","46.02152320","8.89002450","","Parent8505755"
"8505755:0:10000","Cademario, Kurhaus","46.02150449","8.89004246","","Parent8505755"
"8505756","Cademario, Posta","46.02144211","8.89549524","","Parent8505756"
"8505756:0:10000","Cademario, Posta","46.02143588","8.89552219","","Parent8505756"
"8505756:0:10001","Cademario, Posta","46.02146083","8.89545930","","Parent8505756"
"8505757","Carona, Paese","45.95741770","8.93605417","","Parent8505757"
"8505757:0:10000","Carona, Paese","45.95740521","8.93605417","","Parent8505757"
"8505759:0:10000","Furkapass, Furkablick","46.57624071","8.42148121","","Parent8505759"
"8505759:0:10001","Furkapass, Furkablick","46.57624071","8.42148121","","Parent8505759"
"8505760:0:10000","Galenstock (Furka)","46.58957072","8.47963814","","Parent8505760"
"8505760:0:10001","Galenstock (Furka)","46.58957072","8.47963814","","Parent8505760"
"8505762:0:10000","Meien, Aderbogen","46.72661322","8.55103624","","Parent8505762"
"8505762:0:10001","Meien, Aderbogen","46.72704426","8.54969775","","Parent8505762"
"8505763:0:10000","S. Carlo (Bavona), Funivia","46.41020926","8.52988990","","Parent8505763"
"8505764","Neggio, Paese","45.98707986","8.87967590","","Parent8505764"
"8505764:0:10000","Neggio, Paese","45.98704241","8.87963997","","Parent8505764"
"8505765","Novaggio, Posta","46.00995089","8.85756836","","Parent8505765"
"8505765:0:10000","Novaggio, Posta","46.00994465","8.85733480","","Parent8505765"
"8505765:0:10001","Novaggio, Posta","46.00988226","8.85748752","","Parent8505765"
"8505767:0:10000","Osco, Paese","46.49345842","8.78154394","","Parent8505767"
"8505768:0:10000","Rossa, Villaggio","46.37276109","9.12569751","","Parent8505768"
"8505769","Gotthard Passhöhe","46.55539018","8.56674777","","Parent8505769"
"8505769:0:10000","Gotthard Passhöhe","46.55539018","8.56674777","","Parent8505769"
"8505771:0:10000","Sonogno","46.34995371","8.78885623","","Parent8505771"
"8505772","Spiringen, Post","46.87252701","8.72874097","","Parent8505772"
"8505774","Unterschächen, Post","46.86362168","8.76902143","","Parent8505774"
"8505775","Urigen","46.87142774","8.75820571","","Parent8505775"
"8505776","Urnerboden, Dorf","46.88981141","8.90057072","","Parent8505776"
"8505777","Bedigliora, Paese","46.00286281","8.84366244","","Parent8505777"
"8505777:0:10000","Bedigliora, Paese","46.00289401","8.84372533","","Parent8505777"
"8505778","Bristen, Dorf","46.76887592","8.69005951","","Parent8505778"
"8505779","Göscheneralp, Dammagletscher","46.64902496","8.49918548","","Parent8505779"
"8505780","Isenthal, Post","46.91054535","8.56156450","","Parent8505780"
"8505781:0:10000","Pura, Paese","45.98554438","8.86930935","","Parent8505781"
"8505781:0:10001","Pura, Paese","45.98635582","8.86931833","","Parent8505781"
"8505783:0:10000","Bosco/Gurin, Paese","46.31626767","8.49314880","","Parent8505783"
"8505784:0:10000","Fusio, Paese","46.44361456","8.66308311","","Parent8505784"
"8505785","Banco, Paese","46.00993217","8.84385109","","Parent8505785"
"8505785:0:10000","Banco, Paese","46.00998208","8.84387804","","Parent8505785"
"8505785:0:10001","Banco, Paese","46.00990097","8.84382414","","Parent8505785"
"8505786","Bombinasco, Paese","46.01338228","8.83346657","","Parent8505786"
"8505786:0:10000","Bombinasco, Paese","46.01341972","8.83344860","","Parent8505786"
"8505786:0:10001","Bombinasco, Paese","46.01336357","8.83348453","","Parent8505786"
"8505787","Breno, Paese","46.03258794","8.86903087","","Parent8505787"
"8505787:0:10000","Breno, Paese","46.03255676","8.86905782","","Parent8505787"
"8505787:0:10001","Breno, Paese","46.03263160","8.86900392","","Parent8505787"
"8505788","Cimo, Paese","46.00254458","8.89024907","","Parent8505788"
"8505788:0:10000","Cimo, Paese","46.00256330","8.89019518","","Parent8505788"
"8505788:0:10001","Cimo, Paese","46.00253210","8.89028501","","Parent8505788"
"8505789:0:10000","Curio, Paese","46.00215770","8.86110773","","Parent8505789"
"8505789:0:10001","Curio, Paese","46.00207034","8.86102688","","Parent8505789"
"8505790","Iseo, Paese","46.00529632","8.88176898","","Parent8505790"
"8505790:0:10000","Iseo, Paese","46.00527136","8.88176898","","Parent8505790"
"8505790:0:10001","Iseo, Paese","46.00533376","8.88176898","","Parent8505790"
"8505791","Madonna del Piano, Paese","45.98716100","8.83375403","","Parent8505791"
"8505791:0:10000","Madonna del Piano, Paese","45.98709234","8.83372708","","Parent8505791"
"8505791:0:10001","Madonna del Piano, Paese","45.98722342","8.83378098","","Parent8505791"
"8505792","Miglieglia, Paese","46.02398708","8.85753243","","Parent8505792"
"8505792:0:10000","Miglieglia, Paese","46.02388104","8.85736175","","Parent8505792"
"8505792:0:10001","Miglieglia, Paese","46.02411807","8.85764921","","Parent8505792"
"8505793","Molinazzo di Monteggio, Posta","45.98953278","8.82031523","","Parent8505793"
"8505793:0:10000","Molinazzo di Monteggio, Posta","45.98955775","8.82046794","","Parent8505793"
"8505793:0:10001","Molinazzo di Monteggio, Posta","45.98932057","8.82070151","","Parent8505793"
"8505793:0:10002","Molinazzo di Monteggio, Posta","45.98962016","8.82001879","","Parent8505793"
"8505793:0:10003","Molinazzo di Monteggio, Posta","45.98965137","8.82006370","","Parent8505793"
"8505794:0:10000","Ponte Cremenaga, Paese","45.99060005","8.80949951","","Parent8505794"
"8505794:0:10001","Ponte Cremenaga, Paese","45.99066247","8.80943663","","Parent8505794"
"8505795","Termine, Paese","45.99944948","8.79182067","","Parent8505795"
"8505795:0:10000","Termine, Paese","45.99956805","8.79169490","","Parent8505795"
"8505795:0:10001","Termine, Paese","45.99944948","8.79180270","","Parent8505795"
"8505796","Vernate, Paese","45.99516848","8.88802125","","Parent8505796"
"8505796:0:10000","Vernate, Paese","45.99524337","8.88793142","","Parent8505796"
"8505796:0:10001","Vernate, Paese","45.99526833","8.88810210","","Parent8505796"
"8505797","Comano, Chiesa","46.03692841","8.95480201","","Parent8505797"
"8505797:0:10000","Comano, Chiesa","46.03692841","8.95479303","","Parent8505797"
"8505797:0:10001","Comano, Chiesa","46.03692841","8.95479303","","Parent8505797"
"8505798:0:10000","Ronco (Bedretto)","46.49998868","8.49979634","","Parent8505798"
"8505798:0:10001","Ronco (Bedretto)","46.50001342","8.49986820","","Parent8505798"
"8505799","Isone, Paese","46.12896443","8.98478778","","Parent8505799"
"8505799:0:10000","Isone, Paese","46.12894575","8.98479676","","Parent8505799"
"8505799:0:10001","Isone, Paese","46.12898933","8.98477879","","Parent8505799"
"8505813:0:10000","Trun, Lumneins Dado","46.74349519","9.02123243","","Parent8505813"
"8505813:0:10001","Trun, Lumneins Dado","46.74350134","9.02100785","","Parent8505813"
"8505814:0:10000","Bassecourt, Centre commercial","47.33778788","7.25218014","","Parent8505814"
"8505815:0:10000","Bassecourt, rue du Nord","47.34179341","7.24955706","","Parent8505815"
"8505816:0:10000","Villeneuve FR, grande salle","46.74921982","6.87076445","","Parent8505816"
"8505816:0:10001","Villeneuve FR, grande salle","46.74926906","6.87093513","","Parent8505816"
"8505850","Ascona, Centro","46.15553536","8.77106959","","Parent8505850"
"8505852","Brissago, Posta","46.11781314","8.70891515","","Parent8505852"
"8505853","Ascona, Moscia","46.15141581","8.74790203","","Parent8505853"
"8505854","Porto Ronco (lago)","46.14050559","8.72670179","","Parent8505854"
"8505855","Ronco sopra Ascona, Posta","46.14470687","8.72723180","","Parent8505855"
"8505856","Cavergno, Paese","46.34481314","8.60683060","","Parent8505856"
"8505856:0:1","Cavergno, Paese","46.34481314","8.60683060","","Parent8505856"
"8505856:0:3","Cavergno, Paese","46.34481314","8.60683060","","Parent8505856"
"8505857","Giumaglio","46.27275713","8.68038466","","Parent8505857"
"8505858","Locarno, Monti della Trinità","46.17365276","8.78950302","","Parent8505858"
"8505859","Orselina, Posta","46.17743476","8.79641106","","Parent8505859"
"8505861:0:2","Maccagno","46.04540880","8.73558613","","Parent8505861"
"8505862:0:1","Pino-Tronzano","46.09892988","8.73695157","","Parent8505862"
"8505863","Morcote, Piazza Grande","45.92262825","8.91605767","","Parent8505863"
"8505864:0:10000","Nante","46.51828905","8.61823022","","Parent8505864"
"8505865:0:10000","Fontana, Paese","46.51850540","8.56108839","","Parent8505865"
"8505865:0:10001","Fontana, Paese","46.51849304","8.56117822","","Parent8505865"
"8505866:0:10000","Ossasco (Bedretto)","46.51240393","8.53793880","","Parent8505866"
"8505866:0:10001","Ossasco (Bedretto)","46.51243484","8.53808253","","Parent8505866"
"8505867:0:10000","Villa (Bedretto)","46.51001137","8.52352983","","Parent8505867"
"8505867:0:10001","Villa (Bedretto)","46.50997427","8.52360169","","Parent8505867"
"8505868:0:10000","Bedretto, Paese","46.50584423","8.51109714","","Parent8505868"
"8505868:0:10001","Bedretto, Paese","46.50584423","8.51121392","","Parent8505868"
"8505869:0:10000","All'Acqua","46.48598722","8.47422130","","Parent8505869"
"8505869:0:10001","All'Acqua","46.48597485","8.47416740","","Parent8505869"
"8505870","Mergoscia, Posta","46.21073374","8.84798334","","Parent8505870"
"8505871:0:10000","Indemini, Paese","46.09579034","8.82654055","","Parent8505871"
"8505872:0:10000","Lavertezzo, Paese","46.25891466","8.83840730","","Parent8505872"
"8505872:0:10001","Lavertezzo, Paese","46.25892708","8.83845222","","Parent8505872"
"8505874","Colmegna","46.02476053","8.75188157","","Parent8505874"
"8505875","Castaneda, Tevegno","46.25906993","9.12002914","","Parent8505875"
"8505875:0:10000","Castaneda, Tevegno","46.25918794","9.12004711","","Parent8505875"
"8505875:0:10001","Castaneda, Tevegno","46.25912583","9.12002016","","Parent8505875"
"8505876:0:10000","Buseno, Paese","46.26811231","9.11040818","","Parent8505876"
"8505876:0:10001","Buseno, Paese","46.26822409","9.11033632","","Parent8505876"
"8505879:0:10000","Arvigo, Paese","46.30057435","9.11489976","","Parent8505879"
"8505879:0:10001","Arvigo, Paese","46.30057435","9.11495366","","Parent8505879"
"8505880","Urnerboden, Klus","46.86859656","8.87518433","","Parent8505880"
"8505881","Cademario, Belsito","46.02338204","8.89841476","","Parent8505881"
"8505881:0:10000","Cademario, Belsito","46.02341946","8.89848663","","Parent8505881"
"8505881:0:10001","Cademario, Belsito","46.02335709","8.89835188","","Parent8505881"
"8505885","Bioggio, Bivio per Zotta","46.02011968","8.90985031","","Parent8505885"
"8505885:0:10000","Bioggio, Bivio per Zotta","46.02015087","8.90973353","","Parent8505885"
"8505885:0:10001","Bioggio, Bivio per Zotta","46.02011345","8.90994015","","Parent8505885"
"8505886","Aranno, Paese","46.01801121","8.87054902","","Parent8505886"
"8505886:0:10000","Aranno, Paese","46.01797379","8.87052207","","Parent8505886"
"8505886:0:10001","Aranno, Paese","46.01804864","8.87060292","","Parent8505886"
"8505887","Bosco Luganese, Paese","46.02533437","8.91038032","","Parent8505887"
"8505887:0:10000","Bosco Luganese, Paese","46.02530318","8.91038032","","Parent8505887"
"8505887:0:10001","Bosco Luganese, Paese","46.02535932","8.91038930","","Parent8505887"
"8505888","Cademario, Lisone","46.02236530","8.88633242","","Parent8505888"
"8505888:0:A","Cademario, Lisone","46.02230916","8.88661988","","Parent8505888"
"8505888:0:B","Cademario, Lisone","46.02233411","8.88662886","","Parent8505888"
"8505888:0:C","Cademario, Lisone","46.02239025","8.88591919","","Parent8505888"
"8505888:0:D","Cademario, Lisone","46.02241520","8.88579343","","Parent8505888"
"8505889","Bosco Luganese, Luchina","46.02812863","8.90711045","","Parent8505889"
"8505889:0:10000","Bosco Luganese, Luchina","46.02810992","8.90708350","","Parent8505889"
"8505889:0:10001","Bosco Luganese, Luchina","46.02814735","8.90714639","","Parent8505889"
"8505890","Bürglen UR, Dorf","46.87541939","8.66346040","","Parent8505890"
"8505892","Altdorf UR, Telldenkmal","46.88177470","8.64400289","","Parent8505892"
"8505892:0:B","Altdorf UR, Telldenkmal","46.88167032","8.64380526","","Parent8505892"
"8505893","Schattdorf, Dorf","46.86456756","8.65444131","","Parent8505893"
"8505894","Breganzona, Crespera","46.01729382","8.93124818","","Parent8505894"
"8505894:0:10000","Breganzona, Crespera","46.01724391","8.93117632","","Parent8505894"
"8505894:0:10001","Breganzona, Crespera","46.01733749","8.93130208","","Parent8505894"
"8505895","Udligenswil, Frohsinn","47.08824612","8.39919401","","Parent8505895"
"8505895:0:10000","Udligenswil, Frohsinn","47.08841127","8.39922994","","Parent8505895"
"8505895:0:10001","Udligenswil, Frohsinn","47.08808710","8.39915807","","Parent8505895"
"8505896","Bristen, Talstation Golzern","46.76642084","8.71104416","","Parent8505896"
"8505897","Melano, Cappelletta per Rovio","45.92426545","8.98495845","","Parent8505897"
